1.289772433830631337e+00
1.479440862907858367e+00
1.528128007227234963e+00
1.684662340641545075e+00
2.123552131512231878e+00
1.912989721131032050e+00
1.919813074873005343e+00
1.738486205626356806e+00
1.389181732519845003e+00
1.365643178717445894e+00
1.391716022621619864e+00
1.430689913207868313e+00
1.325022521675176757e+00
1.266180544170250277e+00
1.282660764857904923e+00
1.442436417357221501e+00
1.438041216360901542e+00
1.431388820332400780e+00
1.429178887351613803e+00
1.378065827830486256e+00
1.381834303581358059e+00
1.536248652749837351e+00
1.681971918662376053e+00
1.740272953426498015e+00
1.406594543156581611e+00
1.482279638431264202e+00
1.529818026087367722e+00
1.530905990228627944e+00
1.507865966795272517e+00
1.626665325347724123e+00
1.645425538656691389e+00
1.599152962673643819e+00
1.532787374211175946e+00
1.370648379314478360e+00
1.386098669571829367e+00
1.324595756710009731e+00
1.277372306649205314e+00
1.245731598061145640e+00
1.252830166337371764e+00
1.307697170093455874e+00
1.271213592308858997e+00
1.168883597258563167e+00
1.107629335068814225e+00
1.088220637582868022e+00
1.076264013109802242e+00
1.286402128618358010e+00
1.366776050776639995e+00
1.413066103657393713e+00
1.256581369124730507e+00
1.482287094451146592e+00
1.537350584320740232e+00
1.528067746243388036e+00
1.570485216642886872e+00
1.599670759833438982e+00
1.633266094323791995e+00
1.555013380843280224e+00
1.333309948596251404e+00
1.309090981128340658e+00
1.339433874068735930e+00
1.324646159864463657e+00
1.309086830116315880e+00
1.278304063705440141e+00
1.283681486017594464e+00
1.287105033813437549e+00
1.272428393181208817e+00
1.272284616966622206e+00
1.202265691848900531e+00
1.155123473804340994e+00
1.230748449013913337e+00
1.454358706808503987e+00
1.617193634928303592e+00
1.801117594804319433e+00
1.131814042078106652e+00
1.477416586294659995e+00
1.567605353712868466e+00
1.582299300831670363e+00
1.538098720498721761e+00
1.450241052963676225e+00
1.510770541557931557e+00
1.460738045204815538e+00
1.303737332685971362e+00
1.334764861427101268e+00
1.261895643420766655e+00
1.341408554264732267e+00
1.353845458590096085e+00
1.317207886399639705e+00
1.310516121734586870e+00
1.284519346358609981e+00
1.266778548369503765e+00
1.244579416928335291e+00
1.197808834992709182e+00
1.178974029322185091e+00
1.312217406612199433e+00
1.717263272897558313e+00
1.841271166005709059e+00
2.141699789588720648e+00
1.282823460834736418e+00
1.322317267206482461e+00
1.283384747714462426e+00
1.330924658000057326e+00
1.345931634389419429e+00
1.330283909566869038e+00
1.363635396189916138e+00
1.355947698426233750e+00
1.273015953840944903e+00
1.293479623042973925e+00
1.168490276164268593e+00
1.219692139950880216e+00
1.323358617247490931e+00
1.234036695194724809e+00
1.270607084700256850e+00
1.279249591438563982e+00
1.214089026465497101e+00
1.170112757028784145e+00
1.159927124421052502e+00
1.169397809387437981e+00
1.272197698921290421e+00
1.577989077216740865e+00
1.711927513624633690e+00
